investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003020,2024-10-22,125497,Sip,2007,Delhi,Gurugram,T30,56+,Male,77.6,Mandate,Pending
INV002187,2024-10-22,119093,Lumpsum,46784,Tamil Nadu,Chennai,T30,36-45,Male,15.0,Mandate,Pending
INV002229,2024-10-22,118636,Sip,56009,Rajasthan,Jaipur,T30,36-45,Male,24.6,Cheque,Pending
INV004722,2024-10-22,101206,Redemption,120260,Haryana,Faridabad,B30,36-45,Female,29.7,UPI,Pending
INV004443,2024-10-22,120844,Sip,2692,Maharashtra,Nashik,B30,26-35,Female,13.0,Mandate,Pending
INV000673,2024-10-22,120842,Sip,17560,Maharashtra,Nashik,B30,36-45,Male,47.4,Cheque,Pending
INV003834,2024-10-23,148567,Lumpsum,84945,Madhya Pradesh,Bhopal,B30,36-45,Male,25.1,Cheque,Pending
INV002964,2024-10-23,120844,Lumpsum,313290,Rajasthan,Udaipur,B30,46-55,Male,84.1,UPI,Pending
INV000318,2024-10-23,119095,Sip,16018,Madhya Pradesh,Bhopal,B30,46-55,Female,47.5,UPI,Pending
INV004102,2024-10-23,148567,Sip,26622,Tamil Nadu,Coimbatore,B30,26-35,Female,6.6,Cheque,Pending
INV002924,2024-10-24,148568,Sip,7198,Tamil Nadu,Chennai,T30,26-35,Female,14.5,Mandate,Pending
INV001321,2024-10-24,101208,Sip,8380,Telangana,Hyderabad,T30,46-55,Male,74.1,Mandate,Pending
INV002151,2024-10-24,119598,Sip,2163,Rajasthan,Jaipur,T30,26-35,Female,18.1,Mandate,Pending
INV000854,2024-10-24,101206,Sip,24341,Karnataka,Bangalore,T30,46-55,Female,79.7,UPI,Pending
INV000730,2024-10-24,125498,Redemption,38345,Maharashtra,Mumbai,T30,26-35,Male,19.5,Cheque,Pending
INV000066,2024-10-24,148568,Lumpsum,97512,Haryana,Faridabad,B30,56+,Male,64.2,Mandate,Pending
INV003780,2024-10-25,119598,Sip,2894,Haryana,Faridabad,B30,26-35,Male,10.1,UPI,Pending
INV004724,2024-10-25,119552,Sip,7507,Telangana,Hyderabad,T30,26-35,Male,24.1,UPI,Pending
INV002111,2024-10-25,148569,Sip,20406,Telangana,Hyderabad,T30,36-45,Female,29.2,UPI,Pending
INV002343,2024-10-25,120505,Sip,2358,Punjab,Amritsar,B30,26-35,Male,22.1,Mandate,Pending
INV000351,2024-10-26,102886,Sip,1101,Madhya Pradesh,Indore,T30,56+,Female,62.9,Mandate,Pending
INV002102,2024-10-26,118636,Sip,508,Madhya Pradesh,Bhopal,B30,26-35,Male,9.2,UPI,Pending
INV003856,2024-10-26,101207,Sip,3157,Madhya Pradesh,Indore,T30,36-45,Male,46.7,Net Banking,Pending
INV003416,2024-10-26,118632,Redemption,76743,West Bengal,Kolkata,T30,26-35,Male,22.3,Mandate,Pending
INV001861,2024-10-26,148568,Sip,3001,Haryana,Gurugram,T30,26-35,Female,19.4,Net Banking,Pending
INV002365,2024-10-26,119598,Lumpsum,124835,Gujarat,Ahmedabad,T30,46-55,Male,76.9,Mandate,Pending
INV002378,2024-10-27,118632,Sip,44595,Haryana,Gurugram,T30,26-35,Male,12.1,Net Banking,Pending
INV000619,2024-10-27,101208,Redemption,506745,West Bengal,Kolkata,T30,26-35,Male,12.6,Net Banking,Pending
INV000881,2024-10-27,120505,Lumpsum,441624,Uttar Pradesh,Agra,B30,26-35,Male,17.1,Net Banking,Pending
INV004049,2024-10-27,119598,Sip,2811,Gujarat,Ahmedabad,T30,36-45,Male,31.1,Mandate,Pending
INV004833,2024-10-27,118635,Sip,1013,Madhya Pradesh,Bhopal,B30,26-35,Female,16.5,Net Banking,Pending
INV002400,2024-10-27,119094,Redemption,171508,Punjab,Chandigarh,T30,36-45,Male,15.5,Mandate,Pending
INV000981,2024-10-28,101208,Lumpsum,261511,West Bengal,Kolkata,T30,36-45,Female,59.7,Net Banking,Pending
INV003421,2024-10-28,100033,Redemption,311324,Telangana,Hyderabad,T30,26-35,Male,12.4,Mandate,Pending
INV001591,2024-10-28,120505,Lumpsum,286717,Rajasthan,Jaipur,T30,56+,Male,28.1,UPI,Pending
INV002327,2024-10-28,148568,Sip,3288,Punjab,Amritsar,B30,26-35,Male,7.0,Mandate,Pending
INV001834,2024-10-29,148567,Sip,9292,Gujarat,Ahmedabad,T30,26-35,Male,11.4,Net Banking,Pending
INV003237,2024-10-29,125498,Sip,438,Delhi,Gurugram,T30,46-55,Male,66.7,UPI,Pending
INV000725,2024-10-29,120506,Lumpsum,141299,Telangana,Hyderabad,T30,18-25,Male,6.9,Net Banking,Pending
INV004935,2024-10-29,118634,Redemption,568734,Telangana,Hyderabad,T30,56+,Female,44.7,UPI,Pending
INV001212,2024-10-29,100025,Sip,1039,Uttar Pradesh,Lucknow,T30,36-45,Male,40.3,Cheque,Pending
INV004841,2024-10-29,125498,Lumpsum,66585,West Bengal,Kolkata,T30,26-35,Male,21.4,Mandate,Pending
INV000009,2024-10-29,148569,Sip,3591,Haryana,Gurugram,T30,26-35,Male,17.1,UPI,Pending
INV003892,2024-10-30,149323,Sip,2672,Punjab,Amritsar,B30,46-55,Male,24.4,Net Banking,Pending
INV001410,2024-10-30,100016,Redemption,73108,Maharashtra,Mumbai,T30,46-55,Male,26.5,Cheque,Pending
INV002673,2024-10-30,120506,Sip,543,Maharashtra,Mumbai,T30,26-35,Male,14.2,UPI,Pending
INV000240,2024-10-30,120507,Sip,2145,West Bengal,Kolkata,T30,26-35,Female,6.8,Net Banking,Pending
INV002840,2024-10-30,101207,Sip,14108,Gujarat,Surat,T30,26-35,Female,12.0,Net Banking,Pending
INV001128,2024-10-31,148567,Sip,2543,West Bengal,Kolkata,T30,36-45,Female,43.2,Cheque,Pending
INV001542,2024-10-31,119095,Sip,16198,Uttar Pradesh,Lucknow,T30,36-45,Male,49.1,Cheque,Pending
INV001987,2024-10-31,120503,Lumpsum,117567,Tamil Nadu,Coimbatore,B30,18-25,Male,7.2,Net Banking,Pending
INV000630,2024-10-31,119120,Sip,22112,Uttar Pradesh,Kanpur,B30,26-35,Male,18.9,Mandate,Pending
INV000846,2024-10-31,102885,Sip,4449,Rajasthan,Udaipur,B30,26-35,Female,21.7,Mandate,Pending
INV002766,2024-11-01,120843,Sip,13913,Punjab,Chandigarh,T30,26-35,Female,8.7,Cheque,Pending
INV002113,2024-11-01,119095,Redemption,324048,Maharashtra,Nashik,B30,26-35,Male,21.6,UPI,Pending
INV003649,2024-11-01,149324,Lumpsum,91003,Haryana,Gurugram,T30,46-55,Female,79.9,Mandate,Pending
INV001827,2024-11-01,149322,Sip,12812,Haryana,Faridabad,B30,36-45,Female,54.3,Mandate,Pending
INV001979,2024-11-01,120503,Lumpsum,112761,Maharashtra,Pune,T30,26-35,Male,12.2,Cheque,Pending
INV004037,2024-11-01,120844,Lumpsum,447237,Gujarat,Ahmedabad,T30,26-35,Male,20.8,Cheque,Pending
INV004741,2024-11-01,118633,Sip,8259,Telangana,Hyderabad,T30,26-35,Female,24.9,UPI,Pending
INV000092,2024-11-01,120843,Sip,533,Haryana,Gurugram,T30,18-25,Female,3.7,Mandate,Pending
INV001202,2024-11-01,102885,Sip,7085,Karnataka,Bangalore,T30,26-35,Male,11.3,UPI,Pending
INV004939,2024-11-01,149324,Lumpsum,180774,Punjab,Amritsar,B30,18-25,Male,4.7,Net Banking,Pending
INV003598,2024-11-01,119093,Lumpsum,133565,Delhi,Gurugram,T30,26-35,Female,12.7,Cheque,Pending
INV000381,2024-11-02,101207,Sip,5501,Telangana,Hyderabad,T30,36-45,Female,41.2,Mandate,Pending
INV000741,2024-11-03,120505,Sip,26489,Rajasthan,Udaipur,B30,26-35,Male,17.4,Cheque,Pending
INV002128,2024-11-03,149323,Lumpsum,282418,Rajasthan,Udaipur,B30,26-35,Female,21.6,Mandate,Pending
INV000390,2024-11-03,101208,Sip,49312,Karnataka,Bangalore,T30,26-35,Male,24.9,UPI,Pending
INV000232,2024-11-03,118636,Lumpsum,274112,Uttar Pradesh,Agra,B30,26-35,Male,15.7,Net Banking,Pending
INV002446,2024-11-03,119095,Lumpsum,330980,Tamil Nadu,Coimbatore,B30,26-35,Male,12.9,Cheque,Pending
INV000276,2024-11-03,119552,Sip,2793,Telangana,Hyderabad,T30,36-45,Female,38.3,Cheque,Pending
INV002807,2024-11-03,120503,Sip,2790,Madhya Pradesh,Indore,T30,46-55,Male,26.7,Cheque,Pending
INV002747,2024-11-04,119094,Sip,9408,Haryana,Faridabad,B30,46-55,Male,34.0,Mandate,Pending
INV002452,2024-11-04,102887,Sip,915,Uttar Pradesh,Kanpur,B30,18-25,Male,5.1,Net Banking,Pending
INV002674,2024-11-04,148569,Lumpsum,61845,Karnataka,Mysore,B30,26-35,Female,7.4,Net Banking,Pending
INV003972,2024-11-04,119092,Redemption,441367,Uttar Pradesh,Agra,B30,26-35,Male,10.2,UPI,Pending
INV003370,2024-11-04,149324,Redemption,306079,Karnataka,Mysore,B30,56+,Female,54.8,Net Banking,Pending
INV003755,2024-11-05,125498,Sip,5110,Punjab,Chandigarh,T30,46-55,Male,42.7,UPI,Pending
INV000396,2024-11-06,119598,Sip,1122,Rajasthan,Jaipur,T30,46-55,Male,38.5,Cheque,Pending
INV001951,2024-11-06,120842,Sip,8644,Punjab,Chandigarh,T30,26-35,Male,10.6,Net Banking,Pending
INV004802,2024-11-06,149323,Redemption,233075,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,Net Banking,Pending
INV002862,2024-11-06,120503,Redemption,75323,Telangana,Hyderabad,T30,56+,Male,72.7,Mandate,Pending
INV002142,2024-11-06,101208,Sip,16559,Tamil Nadu,Chennai,T30,18-25,Male,3.6,UPI,Pending
INV003028,2024-11-07,120843,Sip,14050,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Net Banking,Pending
INV003082,2024-11-07,120841,Sip,5587,Telangana,Hyderabad,T30,26-35,Male,18.7,Cheque,Pending
INV002535,2024-11-07,101208,Sip,5840,Rajasthan,Udaipur,B30,36-45,Male,22.6,Cheque,Pending
INV003090,2024-11-07,118634,Sip,508,Karnataka,Bangalore,T30,26-35,Male,16.9,Mandate,Pending
INV000446,2024-11-07,102886,Lumpsum,438990,Rajasthan,Jaipur,T30,26-35,Female,23.8,Cheque,Pending
INV003558,2024-11-07,120842,Lumpsum,362738,Uttar Pradesh,Lucknow,T30,18-25,Male,6.1,UPI,Pending
INV000449,2024-11-07,100016,Sip,5843,Haryana,Faridabad,B30,18-25,Male,6.8,Net Banking,Pending
INV002015,2024-11-08,101208,Lumpsum,21711,Delhi,New Delhi,T30,26-35,Female,11.1,Net Banking,Pending
INV000087,2024-11-08,120505,Sip,26554,Rajasthan,Jaipur,T30,36-45,Male,56.2,Net Banking,Pending
INV003996,2024-11-08,120842,Sip,1076,Karnataka,Bangalore,T30,36-45,Female,39.8,Cheque,Pending
INV000567,2024-11-09,118634,Lumpsum,423868,Delhi,New Delhi,T30,26-35,Male,9.1,Cheque,Pending
INV002323,2024-11-09,148569,Sip,6147,West Bengal,Kolkata,T30,36-45,Female,33.7,UPI,Pending
INV004413,2024-11-09,125497,Sip,55572,Maharashtra,Mumbai,T30,26-35,Male,14.7,Net Banking,Pending
INV004542,2024-11-09,100033,Lumpsum,367725,Maharashtra,Pune,T30,36-45,Male,53.7,Mandate,Pending
INV002035,2024-11-09,101208,Redemption,350315,Tamil Nadu,Chennai,T30,36-45,Male,12.2,Cheque,Pending
INV004526,2024-11-10,118634,Lumpsum,415448,West Bengal,Kolkata,T30,36-45,Male,19.9,UPI,Pending
INV002429,2024-11-10,120505,Lumpsum,407517,Rajasthan,Udaipur,B30,26-35,Male,11.2,UPI,Pending
INV004842,2024-11-10,102886,Redemption,38459,Rajasthan,Udaipur,B30,46-55,Male,32.8,UPI,Pending
INV000552,2024-11-10,149322,Sip,2312,Uttar Pradesh,Lucknow,T30,36-45,Female,35.8,Net Banking,Pending
INV003399,2024-11-11,100033,Sip,5452,Telangana,Hyderabad,T30,26-35,Female,16.0,Mandate,Pending
INV001625,2024-11-11,119095,Sip,3417,Uttar Pradesh,Kanpur,B30,46-55,Female,78.2,UPI,Pending
INV003847,2024-11-11,102887,Lumpsum,370596,Telangana,Hyderabad,T30,26-35,Male,19.7,Net Banking,Pending
INV004011,2024-11-11,120842,Redemption,276234,Punjab,Amritsar,B30,18-25,Female,5.0,Net Banking,Pending
INV001644,2024-11-11,120506,Lumpsum,376265,Madhya Pradesh,Bhopal,B30,18-25,Female,6.7,Cheque,Pending
INV003450,2024-11-11,120842,Sip,934,Maharashtra,Nashik,B30,18-25,Female,4.2,Cheque,Pending
INV001213,2024-11-11,101208,Redemption,465087,Punjab,Amritsar,B30,36-45,Male,57.7,Cheque,Pending
INV004984,2024-11-12,102887,Sip,400,Uttar Pradesh,Agra,B30,46-55,Female,78.8,UPI,Pending
INV002332,2024-11-12,102886,Redemption,26593,Punjab,Chandigarh,T30,26-35,Female,13.4,Cheque,Pending
INV001223,2024-11-12,119094,Sip,571,Punjab,Amritsar,B30,56+,Male,46.0,Mandate,Pending
INV003619,2024-11-12,100016,Redemption,438774,West Bengal,Kolkata,T30,18-25,Female,3.3,UPI,Pending
INV000388,2024-11-12,119120,Sip,10858,Maharashtra,Nashik,B30,36-45,Male,33.6,UPI,Pending
INV003568,2024-11-12,148569,Redemption,43917,Tamil Nadu,Chennai,T30,18-25,Female,5.3,Mandate,Pending
INV000175,2024-11-12,101208,Sip,4186,Karnataka,Bangalore,T30,26-35,Male,17.3,UPI,Pending
INV002322,2024-11-12,120504,Lumpsum,309296,Tamil Nadu,Chennai,T30,18-25,Male,3.3,Net Banking,Pending
INV000793,2024-11-12,149324,Sip,6404,West Bengal,Kolkata,T30,26-35,Female,8.4,UPI,Pending
INV002701,2024-11-12,102885,Sip,436,Rajasthan,Jaipur,T30,26-35,Male,11.6,Cheque,Pending
INV004818,2024-11-12,120505,Lumpsum,207568,Maharashtra,Pune,T30,26-35,Male,23.5,Mandate,Pending
INV004819,2024-11-12,118633,Sip,452,Telangana,Hyderabad,T30,26-35,Female,14.8,Mandate,Pending
INV000244,2024-11-13,118633,Redemption,243047,Telangana,Hyderabad,T30,26-35,Male,24.9,Net Banking,Pending
INV004687,2024-11-13,119551,Lumpsum,450329,Madhya Pradesh,Bhopal,B30,36-45,Female,15.1,Cheque,Pending
INV000020,2024-11-13,119598,Lumpsum,383395,Delhi,Noida,T30,36-45,Female,17.0,Cheque,Pending
INV004987,2024-11-13,125497,Lumpsum,411086,Telangana,Hyderabad,T30,46-55,Male,37.1,Cheque,Pending
INV001439,2024-11-14,119095,Redemption,171310,Karnataka,Bangalore,T30,18-25,Female,5.3,UPI,Pending
INV004006,2024-11-14,120506,Sip,9190,Tamil Nadu,Coimbatore,B30,56+,Male,59.1,Net Banking,Pending
INV000876,2024-11-14,125497,Redemption,134352,Tamil Nadu,Chennai,T30,26-35,Male,17.4,Mandate,Pending
INV004310,2024-11-14,100016,Sip,11918,Telangana,Hyderabad,T30,36-45,Male,18.3,Cheque,Pending
INV000236,2024-11-15,118636,Sip,3250,Karnataka,Bangalore,T30,36-45,Male,26.2,Net Banking,Pending
INV002185,2024-11-15,148567,Lumpsum,331692,Punjab,Chandigarh,T30,26-35,Male,21.0,UPI,Pending
INV002737,2024-11-15,120505,Sip,17075,Gujarat,Ahmedabad,T30,18-25,Female,5.4,Mandate,Pending
INV001739,2024-11-15,102885,Sip,58708,West Bengal,Kolkata,T30,36-45,Female,45.5,Mandate,Pending
INV004168,2024-11-16,100033,Sip,2011,Maharashtra,Nashik,B30,36-45,Female,20.9,Mandate,Pending
INV001451,2024-11-16,119092,Sip,26908,Madhya Pradesh,Indore,T30,36-45,Male,33.0,Mandate,Pending
INV002647,2024-11-16,101207,Sip,21809,Rajasthan,Jaipur,T30,46-55,Male,87.0,Cheque,Pending
INV001942,2024-11-16,118633,Sip,47641,Tamil Nadu,Coimbatore,B30,26-35,Female,20.3,Cheque,Pending
INV000780,2024-11-16,149322,Sip,6159,Rajasthan,Jaipur,T30,26-35,Male,13.2,UPI,Pending
INV004751,2024-11-16,118636,Sip,3428,Maharashtra,Pune,T30,36-45,Female,15.6,Cheque,Pending
INV001080,2024-11-16,148567,Sip,1111,Tamil Nadu,Chennai,T30,18-25,Female,7.3,UPI,Pending
INV002868,2024-11-17,101206,Lumpsum,163011,Gujarat,Ahmedabad,T30,26-35,Female,24.7,UPI,Pending
INV004593,2024-11-17,102887,Sip,5853,Punjab,Amritsar,B30,26-35,Male,13.7,Cheque,Pending
INV004290,2024-11-17,119095,Lumpsum,417645,Gujarat,Ahmedabad,T30,46-55,Male,41.9,Mandate,Pending
INV004354,2024-11-17,118635,Sip,4850,Uttar Pradesh,Kanpur,B30,26-35,Female,17.8,Cheque,Pending
INV000672,2024-11-17,118634,Sip,528,Rajasthan,Jaipur,T30,26-35,Male,18.8,Mandate,Pending
INV003075,2024-11-17,118633,Lumpsum,316255,Delhi,Gurugram,T30,46-55,Male,83.5,Cheque,Pending
INV004794,2024-11-17,119093,Redemption,117827,Rajasthan,Udaipur,B30,36-45,Female,46.0,Mandate,Pending
INV001210,2024-11-17,148569,Sip,53456,Uttar Pradesh,Agra,B30,36-45,Male,25.5,Cheque,Pending
INV004241,2024-11-18,119552,Sip,26095,Maharashtra,Mumbai,T30,36-45,Male,18.9,UPI,Pending
INV002766,2024-11-18,100016,Sip,582,Punjab,Chandigarh,T30,26-35,Female,8.7,Cheque,Pending
INV004984,2024-11-18,148567,Sip,6132,Uttar Pradesh,Agra,B30,46-55,Female,78.8,Mandate,Pending
INV001940,2024-11-19,120843,Sip,2064,Delhi,New Delhi,T30,36-45,Male,28.4,Mandate,Pending
INV001765,2024-11-19,149322,Sip,5058,Uttar Pradesh,Kanpur,B30,46-55,Male,95.2,Net Banking,Pending
INV004916,2024-11-19,119095,Sip,2913,Haryana,Faridabad,B30,26-35,Male,12.5,Cheque,Pending
INV002311,2024-11-20,148569,Lumpsum,410413,Rajasthan,Udaipur,B30,36-45,Male,31.5,UPI,Pending
INV003066,2024-11-20,125497,Lumpsum,22264,Madhya Pradesh,Indore,T30,26-35,Male,20.4,UPI,Pending
INV003231,2024-11-20,120844,Sip,402,Haryana,Gurugram,T30,26-35,Male,9.1,UPI,Pending
INV001160,2024-11-20,149324,Sip,16434,Karnataka,Mysore,B30,36-45,Female,13.8,UPI,Pending
INV001903,2024-11-20,100016,Lumpsum,110800,Delhi,New Delhi,T30,26-35,Female,8.8,UPI,Pending
INV004812,2024-11-21,118633,Lumpsum,16151,Punjab,Amritsar,B30,18-25,Male,4.4,Mandate,Pending
INV000427,2024-11-21,118636,Sip,1084,Punjab,Amritsar,B30,56+,Female,18.6,Net Banking,Pending
INV003566,2024-11-21,100016,Sip,6078,Tamil Nadu,Coimbatore,B30,26-35,Male,8.7,Cheque,Pending
INV002587,2024-11-22,101208,Lumpsum,270220,West Bengal,Kolkata,T30,18-25,Male,7.2,UPI,Pending
INV001510,2024-11-22,125498,Sip,12844,Gujarat,Surat,T30,26-35,Male,15.4,UPI,Pending
INV002697,2024-11-22,119120,Sip,47230,West Bengal,Kolkata,T30,26-35,Male,14.1,Cheque,Pending
INV004975,2024-11-22,120841,Lumpsum,283588,Madhya Pradesh,Bhopal,B30,56+,Female,11.5,Net Banking,Pending
INV000650,2024-11-23,118636,Lumpsum,422548,Karnataka,Mysore,B30,26-35,Male,22.8,Net Banking,Pending
INV002510,2024-11-23,101206,Lumpsum,337357,Karnataka,Mysore,B30,36-45,Male,32.6,Cheque,Pending
INV001513,2024-11-24,149323,Lumpsum,106785,Madhya Pradesh,Indore,T30,18-25,Male,5.4,Mandate,Pending
INV003399,2024-11-24,119552,Lumpsum,339807,Telangana,Hyderabad,T30,26-35,Female,16.0,Cheque,Pending
INV004804,2024-11-24,120506,Sip,6162,Maharashtra,Mumbai,T30,36-45,Male,44.1,UPI,Pending
INV000769,2024-11-24,149323,Sip,2313,West Bengal,Kolkata,T30,36-45,Male,41.1,UPI,Pending
INV000007,2024-11-25,120843,Sip,14263,Uttar Pradesh,Kanpur,B30,26-35,Male,21.9,Net Banking,Pending
INV004836,2024-11-25,119599,Sip,7258,West Bengal,Kolkata,T30,26-35,Male,8.3,Net Banking,Pending
INV003311,2024-11-25,119120,Sip,1633,Madhya Pradesh,Bhopal,B30,26-35,Male,9.5,Mandate,Pending
INV002546,2024-11-25,125497,Sip,28664,Gujarat,Surat,T30,26-35,Male,19.3,UPI,Pending
INV004752,2024-11-25,102887,Sip,2591,Delhi,Gurugram,T30,36-45,Female,14.9,UPI,Pending
INV001562,2024-11-25,101208,Sip,5828,Delhi,Noida,T30,26-35,Male,7.0,Mandate,Pending
INV003822,2024-11-26,125497,Lumpsum,402323,Rajasthan,Jaipur,T30,26-35,Male,12.9,Cheque,Pending
INV003184,2024-11-26,120844,Sip,16580,Maharashtra,Pune,T30,26-35,Male,8.1,Net Banking,Pending
INV000799,2024-11-26,120504,Sip,1069,Madhya Pradesh,Indore,T30,18-25,Male,4.6,Net Banking,Pending
INV001174,2024-11-26,149322,Lumpsum,34497,Maharashtra,Nashik,B30,36-45,Male,12.7,Mandate,Pending
INV003009,2024-11-27,100016,Sip,3372,Karnataka,Bangalore,T30,26-35,Male,20.1,Net Banking,Pending
INV004173,2024-11-27,120507,Sip,3545,West Bengal,Kolkata,T30,26-35,Male,16.9,UPI,Pending
INV002976,2024-11-27,119093,Lumpsum,173194,Tamil Nadu,Coimbatore,B30,26-35,Male,23.7,Mandate,Pending
INV000011,2024-11-28,120841,Lumpsum,33539,West Bengal,Kolkata,T30,26-35,Male,9.6,Cheque,Pending
INV004907,2024-11-29,149322,Sip,470,Gujarat,Ahmedabad,T30,26-35,Male,20.7,Cheque,Pending
INV000815,2024-11-29,119094,Lumpsum,488807,Karnataka,Mysore,B30,26-35,Male,9.2,UPI,Pending
INV004106,2024-11-29,100016,Sip,1142,Gujarat,Surat,T30,26-35,Male,16.3,Cheque,Pending
INV001348,2024-11-29,149323,Sip,988,Haryana,Gurugram,T30,26-35,Female,8.6,Mandate,Pending
INV003006,2024-11-29,149322,Lumpsum,330917,West Bengal,Kolkata,T30,26-35,Male,9.5,Cheque,Pending
INV003913,2024-11-29,119095,Sip,948,Telangana,Hyderabad,T30,36-45,Male,51.7,Mandate,Pending
INV002602,2024-11-29,119094,Redemption,297065,Gujarat,Surat,T30,56+,Female,45.7,Mandate,Pending
INV002583,2024-11-29,119599,Sip,2094,Gujarat,Ahmedabad,T30,46-55,Male,48.5,Mandate,Pending
INV000746,2024-11-29,102885,Lumpsum,266749,Madhya Pradesh,Bhopal,B30,36-45,Male,49.8,Mandate,Pending
INV004851,2024-11-29,120504,Redemption,139563,Uttar Pradesh,Lucknow,T30,26-35,Male,9.3,Net Banking,Pending
INV004802,2024-11-30,100016,Lumpsum,332698,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,UPI,Pending
INV004520,2024-11-30,149322,Sip,10506,Uttar Pradesh,Lucknow,T30,26-35,Female,15.7,Mandate,Pending
INV000245,2024-12-01,100033,Sip,8266,Punjab,Amritsar,B30,26-35,Male,6.2,Net Banking,Pending
INV002256,2024-12-01,101207,Sip,15790,Rajasthan,Jaipur,T30,46-55,Male,49.6,Net Banking,Pending
INV004212,2024-12-01,118634,Sip,28720,Uttar Pradesh,Kanpur,B30,36-45,Male,41.5,Cheque,Pending
INV000966,2024-12-01,102885,Sip,6893,Telangana,Hyderabad,T30,26-35,Male,22.8,Mandate,Pending
INV003257,2024-12-02,119094,Sip,55712,Rajasthan,Jaipur,T30,56+,Male,34.8,Net Banking,Pending
INV001508,2024-12-02,118634,Redemption,381082,Tamil Nadu,Coimbatore,B30,46-55,Male,63.3,UPI,Pending
INV000834,2024-12-02,118632,Sip,44427,Uttar Pradesh,Agra,B30,18-25,Female,6.6,Net Banking,Pending
INV004004,2024-12-02,118634,Sip,57390,Delhi,Gurugram,T30,18-25,Male,3.1,Cheque,Pending
INV000398,2024-12-02,118635,Lumpsum,334001,Madhya Pradesh,Indore,T30,46-55,Male,28.2,Mandate,Pending
INV004232,2024-12-02,120506,Sip,3421,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Net Banking,Pending
INV004413,2024-12-02,120505,Lumpsum,146396,Maharashtra,Mumbai,T30,26-35,Male,14.7,Mandate,Pending
INV000568,2024-12-02,149323,Sip,1053,Delhi,New Delhi,T30,36-45,Male,48.4,Cheque,Pending
INV001354,2024-12-03,148568,Lumpsum,208864,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Mandate,Pending
INV000765,2024-12-03,120842,Redemption,81247,Telangana,Hyderabad,T30,18-25,Male,4.6,Net Banking,Pending
INV000536,2024-12-03,118633,Redemption,353765,Delhi,New Delhi,T30,36-45,Female,29.6,UPI,Pending
INV001173,2024-12-03,118632,Sip,3411,Punjab,Chandigarh,T30,26-35,Female,7.8,Net Banking,Pending
INV003326,2024-12-03,119094,Sip,25787,Karnataka,Bangalore,T30,36-45,Male,40.9,Mandate,Pending
INV000704,2024-12-03,119095,Redemption,386756,Gujarat,Ahmedabad,T30,18-25,Male,4.5,Cheque,Pending
INV003943,2024-12-04,120842,Sip,3116,Telangana,Hyderabad,T30,46-55,Male,46.2,Cheque,Pending
INV001175,2024-12-04,120842,Sip,11893,Punjab,Chandigarh,T30,36-45,Male,33.5,Net Banking,Pending
INV000147,2024-12-04,119598,Redemption,101914,Rajasthan,Jaipur,T30,26-35,Male,15.7,Cheque,Pending
INV001018,2024-12-04,119094,Lumpsum,167739,Telangana,Hyderabad,T30,46-55,Female,65.2,UPI,Pending
INV001877,2024-12-05,100033,Redemption,378300,Tamil Nadu,Coimbatore,B30,56+,Male,62.1,UPI,Pending
INV002980,2024-12-05,119552,Sip,1177,Maharashtra,Pune,T30,26-35,Male,22.4,UPI,Pending
INV004926,2024-12-05,148569,Sip,42430,Karnataka,Mysore,B30,36-45,Male,45.3,UPI,Pending
INV001220,2024-12-05,101208,Sip,1025,Punjab,Chandigarh,T30,36-45,Male,48.3,UPI,Pending
INV003070,2024-12-05,119094,Sip,15439,West Bengal,Kolkata,T30,26-35,Male,23.7,Net Banking,Pending
INV002671,2024-12-06,125497,Sip,2013,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Cheque,Pending
INV003049,2024-12-06,120506,Lumpsum,52772,Gujarat,Ahmedabad,T30,26-35,Male,15.5,Net Banking,Pending
INV003535,2024-12-06,149323,Sip,49766,Maharashtra,Nashik,B30,26-35,Male,12.5,UPI,Pending
INV001532,2024-12-07,120843,Lumpsum,36809,Madhya Pradesh,Bhopal,B30,36-45,Female,39.5,Cheque,Pending
INV001955,2024-12-07,102886,Sip,16007,Madhya Pradesh,Bhopal,B30,26-35,Female,16.4,UPI,Pending
INV004625,2024-12-07,120507,Redemption,347776,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,Mandate,Pending
INV000140,2024-12-07,118632,Redemption,362794,Punjab,Amritsar,B30,56+,Male,74.0,Net Banking,Pending
INV001225,2024-12-07,120844,Lumpsum,215609,Karnataka,Mysore,B30,26-35,Male,16.5,Net Banking,Pending
INV003970,2024-12-07,149322,Lumpsum,236687,Telangana,Hyderabad,T30,18-25,Male,4.1,UPI,Pending
INV000512,2024-12-07,100025,Sip,23773,Punjab,Amritsar,B30,46-55,Male,82.6,UPI,Pending
INV003505,2024-12-08,119093,Sip,6924,West Bengal,Kolkata,T30,56+,Female,53.5,Cheque,Pending
INV002587,2024-12-08,119094,Sip,4799,West Bengal,Kolkata,T30,18-25,Male,7.2,UPI,Pending
